"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
1,0.00054992,TRUE,0.09986,1000.76,0.0961385,395,405,9976.22458862594
2,0.000120376,TRUE,0.0967276,1016.06,0.0933835,395,405,9850.72169490104
3,7.07248e-05,TRUE,0.0996675,1000.74,0.0978962,395,405,9947.03703123388
4,1.47494e-05,TRUE,0.098225,1008.35,0.0988771,395,405,9768.61524913329
5,0.00160614,TRUE,0.0981567,1009.37,0.0991507,395,405,9919.0259010623
6,0.00098504,TRUE,0.0979577,1010.29,0.0985545,395,405,9524.18850461876
7,0.00049219,TRUE,0.0981434,1010.61,0.098035,395,405,9837.23544636863
8,7.2296e-05,TRUE,0.0978985,1011.57,0.0992915,395,405,9890.89583110978
9,0.000159356,TRUE,0.101037,988.477,0.101854,395,405,9939.48015506681
10,0.000221159,TRUE,0.0970909,1015.03,0.0990146,395,405,9708.04303714965
11,0.000221004,TRUE,0.0964368,1019.69,0.0924421,395,405,9531.52495393781
12,4.01611e-05,TRUE,0.0982081,1006.73,0.0958749,395,405,9284.20640980557
13,2.70298e-05,TRUE,0.0977905,1008.97,0.0982893,395,405,9730.39723360654
14,6.49236e-05,TRUE,0.0988014,1001.89,0.0976468,395,405,9942.16417703534
15,0.000757823,TRUE,0.0978668,1010.1,0.0931553,395,405,9483.41725279892
16,2.21105e-05,TRUE,0.0982113,1004.46,0.0929774,395,405,9811.39750892562
17,0.000181429,TRUE,0.0989809,1001.49,0.098103,395,405,9683.9969199273
18,0.000581341,TRUE,0.0975405,1014.69,0.0901894,395,405,9890.99474056263
19,7.37114e-05,TRUE,0.0971974,1013.23,0.0956379,395,405,9664.7449281418
20,0.000692788,TRUE,0.0969528,1014.38,0.0948926,395,405,9606.06549177211
21,2.30583e-05,TRUE,0.0993021,1004.64,0.100561,395,405,9818.95519434296
22,0.0040881,TRUE,0.0986418,1003.56,0.0942742,395,405,9659.52737474681
23,0.000370556,TRUE,0.0986183,1003.65,0.101714,395,405,9688.74324117182
24,3.68352e-05,TRUE,0.0989892,1003.23,0.101278,395,405,10197.4197338384
25,1.02907e-05,TRUE,0.0972635,1008.4,0.0992903,395,405,9842.25371599627
26,8.97782e-06,TRUE,0.0986842,1003.03,0.0946436,395,405,9589.17368565632
27,0.00189529,TRUE,0.0964383,1017.95,0.0926761,395,405,9747.44033713141
28,0.000476669,TRUE,0.0988008,1004.87,0.106281,395,405,9915.05908411816
29,0.000126418,TRUE,0.0993441,1000.45,0.102686,395,405,9599.53558765673
30,0.000445991,TRUE,0.0969887,1015.13,0.0899924,395,405,9762.46295970098
31,1.26059e-05,TRUE,0.0988383,1003.94,0.0959574,395,405,9691.94105405151
32,0.000241857,TRUE,0.0983532,1008.52,0.0952693,395,405,10043.3901440485
33,0.000651928,TRUE,0.0951789,1023.26,0.105234,395,405,9572.88593889807
34,0.00288653,TRUE,0.0981614,1004.35,0.0941316,395,405,9737.21089617374
35,6.60565e-05,TRUE,0.0961909,1017.82,0.0962306,395,405,9709.11098061956
36,1.38563e-05,TRUE,0.0959619,1024.39,0.100567,395,405,9572.02441793261
37,6.10172e-05,TRUE,0.0965858,1014.84,0.0964419,395,405,9573.93901426944
38,8.81619e-05,TRUE,0.0984993,1005.89,0.101272,395,405,9920.11705392373
39,0.000100048,TRUE,0.0980125,1004.06,0.0988852,395,405,9785.23601870811
40,0.000289464,TRUE,0.097907,1010.51,0.0955977,395,405,9681.96349409131
41,0.000142743,TRUE,0.099082,1000.87,0.0932533,395,405,9934.01494405233
42,4.72582e-05,TRUE,0.0977992,1009.82,0.0947758,395,405,9737.01615390325
43,1.95764e-05,TRUE,0.0969744,1013.49,0.0996989,395,405,9709.88774056798
44,2.16326e-06,TRUE,0.100425,994.961,0.101511,395,405,9841.66319848901
45,0.000211921,TRUE,0.0976513,1013.64,0.091303,395,405,9319.27392870941
46,8.77593e-05,TRUE,0.0973812,1016.4,0.100252,395,405,9338.21126968255
47,0.000182441,TRUE,0.0957444,1023.32,0.0931624,395,405,9570.0145038532
48,0.000275573,TRUE,0.0984507,1007.15,0.0984164,395,405,9817.97334791667
49,1.43065e-05,TRUE,0.100644,993.293,0.10254,395,405,9856.14108202808
50,7.56684e-05,TRUE,0.0991634,1005.01,0.101221,395,405,9894.06142424362
51,2.48455e-05,TRUE,0.0990586,1004.52,0.0977724,395,405,9782.10524413277
52,0.000582694,TRUE,0.0975001,1011.05,0.0980166,395,405,9632.71118042563
53,9.38952e-05,TRUE,0.0987549,1001.87,0.10256,395,405,9615.86867734843
54,0.000256698,TRUE,0.0981763,1008.83,0.1019,395,405,9599.91957675997
55,2.65271e-05,TRUE,0.100556,992.842,0.107655,395,405,9822.88356204187
56,0.001063,TRUE,0.0980301,1011.68,0.100126,395,405,9894.25930745093
57,0.000378215,TRUE,0.0978616,1010.76,0.0995513,395,405,9713.96674995103
58,0.00085303,TRUE,0.0981851,1004.17,0.0967613,395,405,9758.75392853685
59,0.000562628,TRUE,0.0970199,1014.29,0.0921133,395,405,9836.44849901123
60,0.000227737,TRUE,0.0988441,1004.83,0.093248,395,405,9999.99628023887
61,3.25471e-05,TRUE,0.0972278,1015.43,0.10812,395,405,9566.37858920927
62,0.000718615,TRUE,0.0976035,1013.98,0.0976383,395,405,9861.26760817202
63,7.07735e-05,TRUE,0.0995776,1000.35,0.106142,395,405,9782.00742356944
64,0.000449223,TRUE,0.0974282,1008.66,0.0910541,395,405,9676.44634743586
65,3.02172e-05,TRUE,0.0959454,1017.62,0.0963076,395,405,9504.30373746399
66,1.20995e-05,TRUE,0.0987981,1003.09,0.0948989,395,405,10127.7048299806
67,0.00141561,TRUE,0.099066,1001.28,0.0937405,395,405,9449.52731821238
68,0.000801034,TRUE,0.0958605,1024.56,0.104108,395,405,9392.62419363957
69,0.0037318,TRUE,0.0975315,1012.29,0.103284,395,405,9615.19559009934
70,0.00344647,TRUE,0.0995344,1001.64,0.0972141,395,405,9515.14482196879
71,8.94246e-05,TRUE,0.0997499,999.93,0.0975048,395,405,9829.86028581477
72,4.77246e-05,TRUE,0.0986612,1006.69,0.0971785,395,405,9149.36722371457
73,0.000125539,TRUE,0.0984922,1003.05,0.104929,395,405,9605.48914513318
74,0.000814752,TRUE,0.097794,1009.3,0.0935134,395,405,10000.2962846273
75,0.000713276,TRUE,0.0978944,1013.52,0.100013,395,405,9770.3737581392
76,0.000188799,TRUE,0.0974047,1011.61,0.0985804,395,405,9815.61731704818
77,0.000524681,TRUE,0.0978067,1007.25,0.0934102,395,405,10003.7970009166
78,1.99996e-05,TRUE,0.0999318,995.79,0.100414,395,405,10123.7557952087
79,1.46899e-05,TRUE,0.0993583,1002.51,0.101639,395,405,9922.00205523343
80,7.63345e-05,TRUE,0.0996264,1000.38,0.100808,395,405,9262.04365153193
81,0.000304967,TRUE,0.0971717,1009.81,0.0901146,395,405,9878.44115045914
82,0.00102039,TRUE,0.0986908,1003.13,0.0981012,395,405,9966.95101263975
83,2.03429e-05,TRUE,0.0959535,1020.56,0.0942274,395,405,9762.36533555951
84,7.35374e-05,TRUE,0.0978242,1010.94,0.0948514,395,405,9903.76235712009
85,7.67517e-05,TRUE,0.0967858,1014.71,0.0930817,395,405,9669.09504206169
86,0.00154429,TRUE,0.0985416,1006.14,0.0963424,395,405,9882.7886209387
87,5.48594e-05,TRUE,0.0981533,1008.84,0.0947258,395,405,9318.2488649568
88,0.00120046,TRUE,0.0991946,997.309,0.102763,395,405,10061.5851417148
89,0.00040335,TRUE,0.0982495,1008.57,0.090487,395,405,9769.98295100506
90,0.00110461,TRUE,0.0970959,1012.14,0.102216,395,405,9755.92430021352
91,0.00137726,TRUE,0.0975648,1014.12,0.0911221,395,405,9985.60664861661
92,0.000174458,TRUE,0.0984221,1005.1,0.0924664,395,405,9736.23722376856
93,0.000212952,TRUE,0.0981319,1007.81,0.096554,395,405,9808.16028191951
94,0.000157486,TRUE,0.0969542,1013.84,0.0934528,395,405,9394.2210754836
95,0.00102854,TRUE,0.0973,1012.16,0.0965486,395,405,9340.26590216316
96,4.95501e-05,TRUE,0.0973349,1015.31,0.0975256,395,405,9954.9978447597
97,0.000397741,TRUE,0.0993938,999.783,0.106298,395,405,9616.54181171527
98,2.24451e-05,TRUE,0.0988214,1003.75,0.103261,395,405,9493.47500475369
99,0.000306904,TRUE,0.0974295,1012.38,0.0969043,395,405,9429.70413247418
100,1.94638e-05,TRUE,0.0987387,1001.94,0.0941247,395,405,9692.61951367109
